,datetime,Daily Precipitation (in),Daily Snow Depth (in),Daily Average Temperature (F),Daily Maximum Temperature (F),Daily Minimum Temperature (F),Daily Water Equivalent (in),station,Year,Month,Density (%),Density (kg/m3),Daily Precipitation (cm),Daily Snow Depth (cm),Daily Water Equivalent (cm),Daily Average Temp (C)
0,1994-09-29,,,47.3,55.4,42.8,,Brackett,1994,9,,,,,,8.499999999999998
1,1994-09-30,,,46.04,53.06,40.82,,Brackett,1994,9,,,,,,7.799999999999999
2,1994-10-01,0.5,,48.2,63.14,34.34,,Brackett,1994,10,,,1.27,,,9.000000000000002
3,1994-10-02,0.0,,27.86,36.14,19.22,,Brackett,1994,10,,,0.0,,,-2.3000000000000003
4,1994-10-03,0.1,,21.2,23.72,16.88,,Brackett,1994,10,,,0.254,,,-6.0
5,1994-10-04,0.2,,29.66,37.76,22.28,,Brackett,1994,10,,,0.508,,,-1.2999999999999998
6,1994-10-05,0.0,,43.88,55.04,37.04,,Brackett,1994,10,,,0.0,,,6.600000000000001
7,1994-10-06,0.0,,36.32,39.74,32.0,,Brackett,1994,10,,,0.0,,,2.4000000000000004
8,1994-10-07,0.0,,38.48,46.94,34.34,,Brackett,1994,10,,,0.0,,,3.5999999999999983
9,1994-10-08,0.0,,44.24,52.88,34.88,,Brackett,1994,10,,,0.0,,,6.800000000000001
10,1994-10-09,0.0,,49.64,59.9,42.44,,Brackett,1994,10,,,0.0,,,9.8
11,1994-10-10,0.0,,50.18,60.08,42.44,,Brackett,1994,10,,,0.0,,,10.100000000000001
12,1994-10-11,0.2,,38.84,48.38,28.04,,Brackett,1994,10,,,0.508,,,3.800000000000002
13,1994-10-12,0.0,,31.1,39.02,26.6,,Brackett,1994,10,,,0.0,,,-0.4999999999999992
14,1994-10-13,0.0,,31.82,37.94,25.88,,Brackett,1994,10,,,0.0,,,-0.09999999999999984
15,1994-10-14,0.4,,38.12,50.18,28.76,,Brackett,1994,10,,,1.016,,,3.3999999999999986
16,1994-10-15,0.7,,25.88,29.84,21.2,,Brackett,1994,10,,,1.7779999999999998,,,-3.4000000000000004
17,1994-10-16,0.2,,28.4,34.34,23.0,0.7,Brackett,1994,10,,,0.508,,1.7779999999999998,-2.000000000000001
18,1994-10-17,0.1,,34.16,46.04,30.38,0.9,Brackett,1994,10,,,0.254,,2.286,1.1999999999999982
19,1994-10-18,0.0,,31.82,37.94,29.3,1.0,Brackett,1994,10,,,0.0,,2.54,-0.09999999999999984
20,1994-10-19,0.0,,36.14,41.36,30.38,1.0,Brackett,1994,10,,,0.0,,2.54,2.3000000000000003
21,1994-10-20,0.1,,35.96,44.42,31.64,1.0,Brackett,1994,10,,,0.254,,2.54,2.2000000000000006
22,1994-10-21,0.2,,31.1,36.86,24.44,1.0,Brackett,1994,10,,,0.508,,2.54,-0.4999999999999992
23,1994-10-22,0.0,,27.86,32.9,23.54,1.1,Brackett,1994,10,,,0.0,,2.7940000000000005,-2.3000000000000003
24,1994-10-23,0.0,,31.1,35.6,26.24,1.1,Brackett,1994,10,,,0.0,,2.7940000000000005,-0.4999999999999992
25,1994-10-24,0.1,,39.02,49.82,26.78,1.1,Brackett,1994,10,,,0.254,,2.7940000000000005,3.9000000000000017
26,1994-10-25,0.0,,43.52,52.34,35.78,1.2,Brackett,1994,10,,,0.0,,3.048,6.400000000000002
27,1994-10-26,0.0,,43.16,50.9,38.84,1.2,Brackett,1994,10,,,0.0,,3.048,6.199999999999998
28,1994-10-27,1.1,,41.54,45.68,31.64,1.2,Brackett,1994,10,,,2.7940000000000005,,3.048,5.3
29,1994-10-28,0.1,,25.52,31.28,20.66,1.4,Brackett,1994,10,,,0.254,,3.5559999999999996,-3.6000000000000005
30,1994-10-29,0.1,,21.74,28.22,17.96,1.5,Brackett,1994,10,,,0.254,,3.81,-5.700000000000001
31,1994-10-30,0.1,,24.44,30.74,17.96,1.5,Brackett,1994,10,,,0.254,,3.81,-4.199999999999999
32,1994-10-31,0.2,,29.66,38.3,22.64,1.6,Brackett,1994,10,,,0.508,,4.064,-1.2999999999999998
33,1994-11-01,1.0,,27.32,40.46,14.0,1.8,Brackett,1994,11,,,2.54,,4.572,-2.5999999999999996
34,1994-11-02,0.1,,15.08,25.88,9.32,2.7,Brackett,1994,11,,,0.254,,6.8580000000000005,-9.4
35,1994-11-03,0.0,,12.38,19.76,7.88,2.7,Brackett,1994,11,,,0.0,,6.8580000000000005,-10.899999999999999
36,1994-11-04,0.0,,21.92,26.42,13.82,2.7,Brackett,1994,11,,,0.0,,6.8580000000000005,-5.599999999999999
37,1994-11-05,0.2,,22.82,25.16,20.84,2.7,Brackett,1994,11,,,0.508,,6.8580000000000005,-5.1
38,1994-11-06,0.6,,26.42,29.48,21.92,2.9,Brackett,1994,11,,,1.524,,7.366,-3.099999999999999
39,1994-11-07,0.1,,,,,3.5,Brackett,1994,11,,,0.254,,8.89,
40,1994-11-08,0.0,,20.12,30.74,11.84,3.5,Brackett,1994,11,,,0.0,,8.89,-6.599999999999999
41,1994-11-09,0.1,,28.76,38.3,19.94,3.5,Brackett,1994,11,,,0.254,,8.89,-1.7999999999999992
42,1994-11-10,0.0,,35.78,45.14,30.38,3.6,Brackett,1994,11,,,0.0,,9.144,2.1000000000000005
43,1994-11-11,0.0,,36.14,42.44,30.56,3.6,Brackett,1994,11,,,0.0,,9.144,2.3000000000000003
44,1994-11-12,0.2,,30.38,39.92,20.66,3.6,Brackett,1994,11,,,0.508,,9.144,-0.9000000000000006
45,1994-11-13,0.2,,15.62,20.66,13.1,3.7,Brackett,1994,11,,,0.508,,9.398000000000001,-9.100000000000001
46,1994-11-14,0.0,,18.32,24.8,12.56,3.7,Brackett,1994,11,,,0.0,,9.398000000000001,-7.6000000000000005
47,1994-11-15,0.0,,26.96,32.9,19.22,3.7,Brackett,1994,11,,,0.0,,9.398000000000001,-2.7999999999999994
48,1994-11-16,0.1,,22.82,29.3,17.78,3.7,Brackett,1994,11,,,0.254,,9.398000000000001,-5.1
49,1994-11-17,0.4,,9.86,17.6,0.5,3.7,Brackett,1994,11,,,1.016,,9.398000000000001,-12.3
50,1994-11-18,0.1,,9.32,19.22,0.14,4.1,Brackett,1994,11,,,0.254,,10.414,-12.600000000000001
51,1994-11-19,0.0,,20.48,28.76,7.52,4.2,Brackett,1994,11,,,0.0,,10.668000000000001,-6.3999999999999995
52,1994-11-20,0.1,,19.4,28.22,9.32,4.2,Brackett,1994,11,,,0.254,,10.668000000000001,-7.000000000000001
53,1994-11-21,0.0,,8.42,11.66,4.82,4.2,Brackett,1994,11,,,0.0,,10.668000000000001,-13.1
54,1994-11-22,0.0,,16.34,24.08,6.44,4.2,Brackett,1994,11,,,0.0,,10.668000000000001,-8.7
55,1994-11-23,0.0,,30.2,35.42,24.44,4.2,Brackett,1994,11,,,0.0,,10.668000000000001,-1.0000000000000004
56,1994-11-24,0.0,,27.86,32.9,24.44,4.2,Brackett,1994,11,,,0.0,,10.668000000000001,-2.3000000000000003
57,1994-11-25,0.0,,28.22,34.34,23.0,4.2,Brackett,1994,11,,,0.0,,10.668000000000001,-2.1000000000000005
58,1994-11-26,0.3,,16.34,23.18,10.58,4.2,Brackett,1994,11,,,0.762,,10.668000000000001,-8.7
59,1994-11-27,0.6,,10.94,14.36,8.42,4.4,Brackett,1994,11,,,1.524,,11.176000000000002,-11.700000000000001
60,1994-11-28,0.3,,11.3,12.92,10.04,5.0,Brackett,1994,11,,,0.762,,12.7,-11.5
61,1994-11-29,0.1,,17.6,27.86,9.68,5.3,Brackett,1994,11,,,0.254,,13.462,-8.0
62,1994-11-30,0.1,,33.98,37.58,27.86,5.4,Brackett,1994,11,,,0.254,,13.716000000000001,1.0999999999999983
63,1994-12-01,0.9,,32.36,35.78,28.22,5.5,Brackett,1994,12,,,2.286,,13.97,0.19999999999999968
64,1994-12-02,0.5,,25.16,29.3,21.92,6.4,Brackett,1994,12,,,1.27,,16.256,-3.8000000000000003
65,1994-12-03,0.7,,18.5,23.54,9.14,6.9,Brackett,1994,12,,,1.7779999999999998,,17.526,-7.5
66,1994-12-04,0.1,,10.76,16.7,7.7,7.2,Brackett,1994,12,,,0.254,,18.288,-11.800000000000002
67,1994-12-05,0.0,,15.98,24.98,8.6,7.3,Brackett,1994,12,,,0.0,,18.541999999999998,-8.899999999999999
68,1994-12-06,0.5,,22.28,29.12,14.54,7.3,Brackett,1994,12,,,1.27,,18.541999999999998,-5.3999999999999995
69,1994-12-07,0.0,,12.38,19.4,9.14,7.7,Brackett,1994,12,,,0.0,,19.558,-10.899999999999999
70,1994-12-08,0.0,,9.14,11.84,6.98,7.7,Brackett,1994,12,,,0.0,,19.558,-12.7
71,1994-12-09,0.2,,10.76,12.2,9.68,7.7,Brackett,1994,12,,,0.508,,19.558,-11.800000000000002
72,1994-12-10,0.0,,19.22,26.06,10.22,7.9,Brackett,1994,12,,,0.0,,20.066000000000003,-7.1000000000000005
73,1994-12-11,0.0,,20.3,25.34,14.72,7.9,Brackett,1994,12,,,0.0,,20.066000000000003,-6.5
74,1994-12-12,0.0,,19.04,27.86,13.64,7.9,Brackett,1994,12,,,0.0,,20.066000000000003,-7.200000000000001
75,1994-12-13,0.0,,18.68,29.66,14.18,7.9,Brackett,1994,12,,,0.0,,20.066000000000003,-7.3999999999999995
76,1994-12-14,0.0,,13.82,22.64,11.48,7.9,Brackett,1994,12,,,0.0,,20.066000000000003,-10.100000000000001
77,1994-12-15,0.1,,16.52,20.84,10.76,7.9,Brackett,1994,12,,,0.254,,20.066000000000003,-8.600000000000001
78,1994-12-16,0.5,,23.0,25.34,20.84,8.0,Brackett,1994,12,,,1.27,,20.32,-5.0
79,1994-12-17,0.1,,32.36,38.12,24.98,8.5,Brackett,1994,12,,,0.254,,21.59,0.19999999999999968
80,1994-12-18,0.4,,32.36,41.18,23.0,8.6,Brackett,1994,12,,,1.016,,21.843999999999998,0.19999999999999968
81,1994-12-19,0.0,,25.52,31.28,19.04,9.0,Brackett,1994,12,,,0.0,,22.86,-3.6000000000000005
82,1994-12-20,0.0,,33.8,40.28,28.76,9.0,Brackett,1994,12,,,0.0,,22.86,0.9999999999999984
83,1994-12-21,0.0,,36.14,41.36,32.72,9.0,Brackett,1994,12,,,0.0,,22.86,2.3000000000000003
84,1994-12-22,0.0,,38.12,45.86,33.08,9.0,Brackett,1994,12,,,0.0,,22.86,3.3999999999999986
85,1994-12-23,0.0,,38.66,43.88,34.7,9.0,Brackett,1994,12,,,0.0,,22.86,3.699999999999998
86,1994-12-24,0.0,,34.52,40.28,30.92,9.0,Brackett,1994,12,,,0.0,,22.86,1.4000000000000017
87,1994-12-25,0.0,,32.0,37.76,27.68,9.0,Brackett,1994,12,,,0.0,,22.86,0.0
88,1994-12-26,0.0,,30.2,37.4,26.96,9.0,Brackett,1994,12,,,0.0,,22.86,-1.0000000000000004
89,1994-12-27,0.1,,32.9,36.86,29.12,9.0,Brackett,1994,12,,,0.254,,22.86,0.4999999999999992
90,1994-12-28,0.0,,33.44,42.26,19.76,9.1,Brackett,1994,12,,,0.0,,23.114,0.7999999999999987
91,1994-12-29,0.0,,13.46,19.22,9.68,9.1,Brackett,1994,12,,,0.0,,23.114,-10.299999999999999
92,1994-12-30,0.0,,4.28,11.48,-5.44,9.1,Brackett,1994,12,,,0.0,,23.114,-15.399999999999999
93,1994-12-31,0.0,,1.58,9.68,-6.7,9.1,Brackett,1994,12,,,0.0,,23.114,-16.900000000000002
94,1995-01-01,0.0,,19.22,29.3,9.5,9.1,Brackett,1995,1,,,0.0,,23.114,-7.1000000000000005
95,1995-01-02,0.0,,7.52,17.6,0.86,9.1,Brackett,1995,1,,,0.0,,23.114,-13.600000000000001
96,1995-01-03,0.0,,12.92,25.52,5.54,9.1,Brackett,1995,1,,,0.0,,23.114,-10.6
97,1995-01-04,0.0,,21.74,32.54,14.0,9.1,Brackett,1995,1,,,0.0,,23.114,-5.700000000000001
98,1995-01-05,0.0,,16.52,26.42,6.8,9.1,Brackett,1995,1,,,0.0,,23.114,-8.600000000000001
99,1995-01-06,0.0,,15.08,21.74,6.62,9.1,Brackett,1995,1,,,0.0,,23.114,-9.4
100,1995-01-07,0.3,,21.56,25.52,17.78,9.1,Brackett,1995,1,,,0.762,,23.114,-5.800000000000001
101,1995-01-08,0.2,,28.22,33.08,25.16,9.4,Brackett,1995,1,,,0.508,,23.876,-2.1000000000000005
102,1995-01-09,0.0,,34.34,38.3,28.22,9.6,Brackett,1995,1,,,0.0,,24.384,1.3000000000000018
103,1995-01-10,0.0,,36.14,41.36,31.64,9.6,Brackett,1995,1,,,0.0,,24.384,2.3000000000000003
104,1995-01-11,0.7,,28.22,33.8,22.64,9.6,Brackett,1995,1,,,1.7779999999999998,,24.384,-2.1000000000000005
105,1995-01-12,0.3,,24.8,30.2,21.92,10.3,Brackett,1995,1,,,0.762,,26.162000000000003,-4.0
106,1995-01-13,0.2,,27.68,32.0,23.36,10.6,Brackett,1995,1,,,0.508,,26.924,-2.4000000000000004
107,1995-01-14,0.3,,31.28,36.68,26.96,10.8,Brackett,1995,1,,,0.762,,27.432000000000002,-0.39999999999999936
108,1995-01-15,0.2,,24.62,29.12,19.76,11.1,Brackett,1995,1,,,0.508,,28.194,-4.099999999999999
109,1995-01-16,0.2,,19.22,23.9,16.52,11.3,Brackett,1995,1,,,0.508,,28.702,-7.1000000000000005
110,1995-01-17,0.0,,15.08,19.76,12.02,11.5,Brackett,1995,1,,,0.0,,29.21,-9.4
111,1995-01-18,0.2,,20.84,25.34,12.38,11.5,Brackett,1995,1,,,0.508,,29.21,-6.199999999999999
112,1995-01-19,0.2,,22.82,26.6,17.6,11.7,Brackett,1995,1,,,0.508,,29.718,-5.1
113,1995-01-20,0.0,,21.38,30.74,15.62,11.9,Brackett,1995,1,,,0.0,,30.226000000000003,-5.900000000000001
114,1995-01-21,0.0,,22.64,31.64,17.42,11.9,Brackett,1995,1,,,0.0,,30.226000000000003,-5.199999999999999
115,1995-01-22,0.0,,23.54,35.24,18.14,11.9,Brackett,1995,1,,,0.0,,30.226000000000003,-4.7
116,1995-01-23,0.0,,27.14,37.22,20.84,11.9,Brackett,1995,1,,,0.0,,30.226000000000003,-2.6999999999999997
117,1995-01-24,0.0,,29.12,39.38,22.82,11.9,Brackett,1995,1,,,0.0,,30.226000000000003,-1.5999999999999994
118,1995-01-25,0.0,,32.72,39.56,28.22,11.9,Brackett,1995,1,,,0.0,,30.226000000000003,0.39999999999999936
119,1995-01-26,0.0,,31.1,35.42,28.22,11.9,Brackett,1995,1,,,0.0,,30.226000000000003,-0.4999999999999992
120,1995-01-27,0.5,,25.52,30.56,19.04,11.9,Brackett,1995,1,,,1.27,,30.226000000000003,-3.6000000000000005
121,1995-01-28,0.1,,19.94,33.44,14.72,12.4,Brackett,1995,1,,,0.254,,31.496000000000002,-6.699999999999999
122,1995-01-29,0.1,,26.06,34.34,14.18,12.5,Brackett,1995,1,,,0.254,,31.75,-3.3000000000000007
123,1995-01-30,0.3,,30.74,38.3,28.4,12.6,Brackett,1995,1,,,0.762,,32.004,-0.7000000000000008
124,1995-01-31,0.1,,33.98,41.18,30.02,12.9,Brackett,1995,1,,,0.254,,32.766,1.0999999999999983
125,1995-02-01,0.2,,34.52,37.04,30.92,13.0,Brackett,1995,2,,,0.508,,33.02,1.4000000000000017
126,1995-02-02,0.6,,26.6,31.28,24.26,13.2,Brackett,1995,2,,,1.524,,33.528,-2.999999999999999
127,1995-02-03,0.1,,33.26,42.8,20.3,13.7,Brackett,1995,2,,,0.254,,34.798,0.6999999999999988
128,1995-02-04,0.1,,36.68,41.72,34.34,13.8,Brackett,1995,2,,,0.254,,35.052,2.5999999999999996
129,1995-02-05,0.0,,35.06,44.24,27.32,13.9,Brackett,1995,2,,,0.0,,35.306000000000004,1.7000000000000013
130,1995-02-06,0.0,,35.24,42.8,30.56,13.9,Brackett,1995,2,,,0.0,,35.306000000000004,1.8000000000000012
131,1995-02-07,0.1,,25.52,36.68,17.06,13.9,Brackett,1995,2,,,0.254,,35.306000000000004,-3.6000000000000005
132,1995-02-08,0.0,,21.2,31.28,16.7,13.9,Brackett,1995,2,,,0.0,,35.306000000000004,-6.0
133,1995-02-09,0.1,,21.02,30.56,10.04,13.9,Brackett,1995,2,,,0.254,,35.306000000000004,-6.1000000000000005
134,1995-02-10,0.1,,1.58,9.86,-11.56,13.9,Brackett,1995,2,,,0.254,,35.306000000000004,-16.900000000000002
135,1995-02-11,0.0,,-6.34,3.2,-13.0,13.9,Brackett,1995,2,,,0.0,,35.306000000000004,-21.3
136,1995-02-12,0.1,,-13.54,-6.7,-17.68,13.9,Brackett,1995,2,,,0.254,,35.306000000000004,-25.299999999999997
137,1995-02-13,0.0,,-8.14,12.38,-20.92,13.9,Brackett,1995,2,,,0.0,,35.306000000000004,-22.299999999999997
138,1995-02-14,0.0,,8.24,13.64,5.36,13.9,Brackett,1995,2,,,0.0,,35.306000000000004,-13.199999999999998
139,1995-02-15,0.0,,11.66,17.24,7.7,13.9,Brackett,1995,2,,,0.0,,35.306000000000004,-11.3
140,1995-02-16,0.0,,23.54,30.38,11.66,13.9,Brackett,1995,2,,,0.0,,35.306000000000004,-4.7
141,1995-02-17,0.0,,29.66,32.9,27.32,13.9,Brackett,1995,2,,,0.0,,35.306000000000004,-1.2999999999999998
142,1995-02-18,0.1,,30.2,35.42,24.44,13.9,Brackett,1995,2,,,0.254,,35.306000000000004,-1.0000000000000004
143,1995-02-19,0.7,,37.58,41.72,33.44,14.0,Brackett,1995,2,,,1.7779999999999998,,35.56,3.099999999999999
144,1995-02-20,0.2,,41.18,48.74,36.14,14.7,Brackett,1995,2,,,0.508,,37.338,5.1
145,1995-02-21,0.0,,41.72,47.48,37.4,14.4,Brackett,1995,2,,,0.0,,36.576,5.3999999999999995
146,1995-02-22,0.0,,35.06,40.28,31.1,14.4,Brackett,1995,2,,,0.0,,36.576,1.7000000000000013
147,1995-02-23,0.0,,37.58,46.76,29.3,14.4,Brackett,1995,2,,,0.0,,36.576,3.099999999999999
148,1995-02-24,0.1,,43.16,50.36,38.12,14.4,Brackett,1995,2,,,0.254,,36.576,6.199999999999998
149,1995-02-25,0.0,,37.76,46.58,32.36,14.5,Brackett,1995,2,,,0.0,,36.83,3.199999999999999
150,1995-02-26,0.4,,28.4,35.96,15.08,14.4,Brackett,1995,2,,,1.016,,36.576,-2.000000000000001
151,1995-02-27,0.1,,9.32,18.14,0.5,14.6,Brackett,1995,2,,,0.254,,37.083999999999996,-12.600000000000001
152,1995-02-28,0.1,,0.32,8.96,-9.22,14.6,Brackett,1995,2,,,0.254,,37.083999999999996,-17.6
153,1995-03-01,0.0,,-1.48,7.88,-10.84,14.6,Brackett,1995,3,,,0.0,,37.083999999999996,-18.599999999999998
154,1995-03-02,0.0,,16.34,30.02,-0.76,14.6,Brackett,1995,3,,,0.0,,37.083999999999996,-8.7
155,1995-03-03,0.0,,14.72,22.46,7.34,14.6,Brackett,1995,3,,,0.0,,37.083999999999996,-9.600000000000001
156,1995-03-04,0.6,,11.66,26.06,5.72,14.6,Brackett,1995,3,,,1.524,,37.083999999999996,-11.3
157,1995-03-05,0.1,,12.2,25.34,2.48,14.9,Brackett,1995,3,,,0.254,,37.846000000000004,-11.0
158,1995-03-06,0.2,,10.58,15.26,5.72,14.9,Brackett,1995,3,,,0.508,,37.846000000000004,-11.9
159,1995-03-07,0.1,,16.88,26.24,7.7,15.1,Brackett,1995,3,,,0.254,,38.354,-8.4
160,1995-03-08,0.2,,30.56,38.48,18.32,15.2,Brackett,1995,3,,,0.508,,38.608,-0.8000000000000007
161,1995-03-09,0.0,,40.46,47.84,35.6,15.4,Brackett,1995,3,,,0.0,,39.116,4.7
162,1995-03-10,0.3,,40.1,46.4,36.14,15.4,Brackett,1995,3,,,0.762,,39.116,4.500000000000001
163,1995-03-11,0.2,,36.68,43.7,30.02,15.7,Brackett,1995,3,,,0.508,,39.878,2.5999999999999996
164,1995-03-12,0.2,,31.1,36.68,26.78,15.9,Brackett,1995,3,,,0.508,,40.386,-0.4999999999999992
165,1995-03-13,0.4,,29.3,37.94,26.42,15.9,Brackett,1995,3,,,1.016,,40.386,-1.4999999999999996
166,1995-03-14,0.2,,35.78,50.18,26.78,16.3,Brackett,1995,3,,,0.508,,41.402,2.1000000000000005
167,1995-03-15,0.3,,34.34,50.18,22.82,16.5,Brackett,1995,3,,,0.762,,41.910000000000004,1.3000000000000018
168,1995-03-16,0.1,,26.78,37.58,21.02,16.6,Brackett,1995,3,,,0.254,,42.164,-2.8999999999999995
169,1995-03-17,0.1,,33.98,44.78,22.1,16.7,Brackett,1995,3,,,0.254,,42.418,1.0999999999999983
170,1995-03-18,1.0,,35.24,45.86,28.94,16.8,Brackett,1995,3,,,2.54,,42.672000000000004,1.8000000000000012
171,1995-03-19,0.3,,27.5,33.62,23.36,17.8,Brackett,1995,3,,,0.762,,45.212,-2.5
172,1995-03-20,0.1,,33.26,40.82,23.18,17.9,Brackett,1995,3,,,0.254,,45.465999999999994,0.6999999999999988
173,1995-03-21,0.2,,30.56,37.22,24.62,18.0,Brackett,1995,3,,,0.508,,45.72,-0.8000000000000007
174,1995-03-22,0.2,,25.52,33.98,20.66,18.2,Brackett,1995,3,,,0.508,,46.228,-3.6000000000000005
175,1995-03-23,0.2,,31.1,43.7,21.56,18.3,Brackett,1995,3,,,0.508,,46.482,-0.4999999999999992
176,1995-03-24,1.3,,22.64,30.02,16.16,18.5,Brackett,1995,3,,,3.302,,46.99,-5.199999999999999
177,1995-03-25,0.7,,15.62,24.98,8.42,19.8,Brackett,1995,3,,,1.7779999999999998,,50.292,-9.100000000000001
178,1995-03-26,0.1,,12.92,23.72,6.98,20.3,Brackett,1995,3,,,0.254,,51.562000000000005,-10.6
179,1995-03-27,0.1,,14.36,24.98,7.88,20.3,Brackett,1995,3,,,0.254,,51.562000000000005,-9.8
180,1995-03-28,0.3,,12.02,18.68,5.36,20.4,Brackett,1995,3,,,0.762,,51.815999999999995,-11.100000000000001
181,1995-03-29,0.0,,17.06,29.66,4.1,20.7,Brackett,1995,3,,,0.0,,52.577999999999996,-8.3
182,1995-03-30,0.0,,30.92,42.44,20.48,20.7,Brackett,1995,3,,,0.0,,52.577999999999996,-0.5999999999999991
183,1995-03-31,0.0,,37.04,48.02,27.32,20.7,Brackett,1995,3,,,0.0,,52.577999999999996,2.7999999999999994
184,1995-04-01,0.4,,37.04,50.54,24.44,20.7,Brackett,1995,4,,,1.016,,52.577999999999996,2.7999999999999994
185,1995-04-02,0.1,,28.4,36.68,21.38,20.9,Brackett,1995,4,,,0.254,,53.086,-2.000000000000001
186,1995-04-03,0.1,,34.34,44.6,24.62,20.9,Brackett,1995,4,,,0.254,,53.086,1.3000000000000018
187,1995-04-04,0.1,,42.26,53.6,34.34,21.0,Brackett,1995,4,,,0.254,,53.34,5.699999999999999
188,1995-04-05,0.2,,34.34,40.46,29.48,21.1,Brackett,1995,4,,,0.508,,53.594,1.3000000000000018
189,1995-04-06,0.8,,34.34,40.46,29.12,21.2,Brackett,1995,4,,,2.032,,53.848,1.3000000000000018
190,1995-04-07,1.2,,33.08,38.48,31.1,22.0,Brackett,1995,4,,,3.048,,55.88,0.5999999999999991
191,1995-04-08,1.7,,27.68,39.92,19.94,23.2,Brackett,1995,4,,,4.318,,58.928,-2.4000000000000004
192,1995-04-09,1.0,,17.42,24.62,8.96,24.8,Brackett,1995,4,,,2.54,,62.992000000000004,-8.1
193,1995-04-10,0.2,,21.74,34.52,10.4,25.7,Brackett,1995,4,,,0.508,,65.278,-5.700000000000001
194,1995-04-11,0.1,,29.84,41.54,19.94,25.9,Brackett,1995,4,,,0.254,,65.786,-1.2000000000000002
195,1995-04-12,0.1,,37.94,46.94,27.32,25.9,Brackett,1995,4,,,0.254,,65.786,3.299999999999999
196,1995-04-13,0.1,,42.44,60.62,27.14,26.0,Brackett,1995,4,,,0.254,,66.04,5.799999999999999
197,1995-04-14,0.5,,21.92,27.32,14.18,25.8,Brackett,1995,4,,,1.27,,65.532,-5.599999999999999
198,1995-04-15,0.0,,22.28,37.4,12.2,25.9,Brackett,1995,4,,,0.0,,65.786,-5.3999999999999995
199,1995-04-16,0.2,,21.38,28.22,14.36,25.9,Brackett,1995,4,,,0.508,,65.786,-5.900000000000001
200,1995-04-17,0.0,,27.14,42.08,20.84,26.1,Brackett,1995,4,,,0.0,,66.29400000000001,-2.6999999999999997
201,1995-04-18,0.0,,30.38,43.7,21.56,26.1,Brackett,1995,4,,,0.0,,66.29400000000001,-0.9000000000000006
202,1995-04-19,0.0,,31.64,46.04,20.48,26.1,Brackett,1995,4,,,0.0,,66.29400000000001,-0.19999999999999968
203,1995-04-20,0.6,,28.58,41.72,24.26,26.1,Brackett,1995,4,,,1.524,,66.29400000000001,-1.900000000000001
204,1995-04-21,0.0,,27.68,37.58,21.56,26.1,Brackett,1995,4,,,0.0,,66.29400000000001,-2.4000000000000004
205,1995-04-22,0.3,,26.96,41.0,21.92,26.1,Brackett,1995,4,,,0.762,,66.29400000000001,-2.7999999999999994
206,1995-04-23,0.1,,26.96,40.46,19.94,26.3,Brackett,1995,4,,,0.254,,66.802,-2.7999999999999994
207,1995-04-24,0.0,,30.74,40.46,22.82,26.4,Brackett,1995,4,,,0.0,,67.056,-0.7000000000000008
208,1995-04-25,0.2,,22.28,27.32,13.82,26.4,Brackett,1995,4,,,0.508,,67.056,-5.3999999999999995
209,1995-04-26,0.2,,23.72,40.28,12.56,26.6,Brackett,1995,4,,,0.508,,67.56400000000001,-4.6000000000000005
210,1995-04-27,0.0,,26.96,38.84,17.06,26.8,Brackett,1995,4,,,0.0,,68.072,-2.7999999999999994
211,1995-04-28,0.1,,21.92,28.22,17.6,26.8,Brackett,1995,4,,,0.254,,68.072,-5.599999999999999
212,1995-04-29,0.8,,19.94,23.36,16.7,26.9,Brackett,1995,4,,,2.032,,68.326,-6.699999999999999
213,1995-04-30,0.4,,20.48,32.0,14.18,27.7,Brackett,1995,4,,,1.016,,70.358,-6.3999999999999995
214,1995-05-01,0.3,,27.14,40.64,13.28,28.1,Brackett,1995,5,,,0.762,,71.37400000000001,-2.6999999999999997
215,1995-05-02,0.3,,29.66,33.98,26.06,28.4,Brackett,1995,5,,,0.762,,72.136,-1.2999999999999998
216,1995-05-03,0.2,,34.7,52.16,24.98,28.6,Brackett,1995,5,,,0.508,,72.644,1.5000000000000016
217,1995-05-04,0.1,,38.84,53.24,29.3,28.8,Brackett,1995,5,,,0.254,,73.152,3.800000000000002
218,1995-05-05,0.0,,35.42,38.12,32.54,28.7,Brackett,1995,5,,,0.0,,72.898,1.900000000000001
219,1995-05-06,0.6,,36.14,49.64,31.28,28.6,Brackett,1995,5,,,1.524,,72.644,2.3000000000000003
220,1995-05-07,0.1,,34.7,41.54,31.64,28.2,Brackett,1995,5,,,0.254,,71.628,1.5000000000000016
221,1995-05-08,0.0,,35.06,45.32,31.28,28.1,Brackett,1995,5,,,0.0,,71.37400000000001,1.7000000000000013
222,1995-05-09,0.1,,38.48,48.02,30.74,28.0,Brackett,1995,5,,,0.254,,71.12,3.5999999999999983
223,1995-05-10,0.0,,44.96,59.9,32.9,28.0,Brackett,1995,5,,,0.0,,71.12,7.200000000000001
224,1995-05-11,0.7,,38.84,48.38,32.0,27.3,Brackett,1995,5,,,1.7779999999999998,,69.342,3.800000000000002
225,1995-05-12,0.2,,31.64,37.22,25.16,26.8,Brackett,1995,5,,,0.508,,68.072,-0.19999999999999968
226,1995-05-13,0.2,,26.42,37.58,21.56,26.4,Brackett,1995,5,,,0.508,,67.056,-3.099999999999999
227,1995-05-14,0.3,,39.02,55.04,19.94,26.6,Brackett,1995,5,,,0.762,,67.56400000000001,3.9000000000000017
